"ID","Name","Station","Latitude","Longitude","Elevation","Depth","Avg_Depth","Beginning_Year","Ending_Year","Missing_Years","Percentage_Missing_Values","Number_of_Full_Years","Filename"
936,"1.06","HOBE",56.0513,9.161,60,"0-0.05",0.025,2012,2018,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/1.06/HOBE_HOBE_1.06_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
937,"1.06","HOBE",56.0513,9.161,60,"0.2-0.25",0.225,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/1.06/HOBE_HOBE_1.06_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
938,"1.06","HOBE",56.0513,9.161,60,"0.2-0.25",0.225,2012,2018,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/1.06/HOBE_HOBE_1.06_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
939,"1.06","HOBE",56.0513,9.161,60,"0.5-0.55",0.525,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/1.06/HOBE_HOBE_1.06_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
940,"1.07","HOBE",56.0426,9.1413,60,"0-0.05",0.025,2009,2017,NA,0,9,"/home/xosto002/Beachelor_thesis/HOBE/1.07/HOBE_HOBE_1.07_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
941,"1.07","HOBE",56.0426,9.1413,60,"0-0.05",0.025,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/1.07/HOBE_HOBE_1.07_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
942,"1.07","HOBE",56.0426,9.1413,60,"0.2-0.25",0.225,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/1.07/HOBE_HOBE_1.07_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
943,"1.07","HOBE",56.0426,9.1413,60,"0.2-0.25",0.225,2013,2018,NA,0,6,"/home/xosto002/Beachelor_thesis/HOBE/1.07/HOBE_HOBE_1.07_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
944,"1.07","HOBE",56.0426,9.1413,60,"0.5-0.55",0.525,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/1.07/HOBE_HOBE_1.07_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
945,"1.08","HOBE",56.0466,9.1239,55,"0-0.05",0.025,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/1.08/HOBE_HOBE_1.08_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
946,"1.08","HOBE",56.0466,9.1239,55,"0-0.05",0.025,2012,2018,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/1.08/HOBE_HOBE_1.08_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
947,"1.08","HOBE",56.0466,9.1239,55,"0.2-0.25",0.225,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/1.08/HOBE_HOBE_1.08_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
948,"1.08","HOBE",56.0466,9.1239,55,"0.2-0.25",0.225,2012,2018,"2014",14.2857142857143,6,"/home/xosto002/Beachelor_thesis/HOBE/1.08/HOBE_HOBE_1.08_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
949,"1.08","HOBE",56.0466,9.1239,55,"0.5-0.55",0.525,2009,2018,"2011",10,9,"/home/xosto002/Beachelor_thesis/HOBE/1.08/HOBE_HOBE_1.08_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
950,"1.09","HOBE",56.036,9.1304,59,"0-0.05",0.025,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/1.09/HOBE_HOBE_1.09_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
951,"1.09","HOBE",56.036,9.1304,59,"0-0.05",0.025,2012,2018,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/1.09/HOBE_HOBE_1.09_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
952,"1.09","HOBE",56.036,9.1304,59,"0.2-0.25",0.225,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/1.09/HOBE_HOBE_1.09_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
953,"1.09","HOBE",56.036,9.1304,59,"0.2-0.25",0.225,2012,2018,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/1.09/HOBE_HOBE_1.09_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
954,"1.09","HOBE",56.036,9.1304,59,"0.5-0.55",0.525,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/1.09/HOBE_HOBE_1.09_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
955,"1.10","HOBE",56.0348,9.2392,71,"0-0.05",0.025,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/1.10/HOBE_HOBE_1.10_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
956,"1.10","HOBE",56.0348,9.2392,71,"0-0.05",0.025,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/1.10/HOBE_HOBE_1.10_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
957,"1.10","HOBE",56.0348,9.2392,71,"0.2-0.25",0.225,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/1.10/HOBE_HOBE_1.10_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
958,"1.10","HOBE",56.0348,9.2392,71,"0.2-0.25",0.225,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/1.10/HOBE_HOBE_1.10_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
959,"1.10","HOBE",56.0348,9.2392,71,"0.5-0.55",0.525,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/1.10/HOBE_HOBE_1.10_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
960,"2.01","HOBE",55.9398,9.2207,63,"0-0.05",0.025,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.01/HOBE_HOBE_2.01_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
961,"2.01","HOBE",55.9398,9.2207,63,"0-0.05",0.025,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.01/HOBE_HOBE_2.01_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
962,"2.01","HOBE",55.9398,9.2207,63,"0-0.05",0.025,2010,2019,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.01/HOBE_HOBE_2.01_sm_0.000000_0.050000_Decagon-5TE-C_19500101_20241016.stm"
963,"2.01","HOBE",55.9398,9.2207,63,"0.2-0.25",0.225,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.01/HOBE_HOBE_2.01_sm_0.200000_0.250000_Decagon-5TE_19500101_20241016.stm"
964,"2.01","HOBE",55.9398,9.2207,63,"0.5-0.55",0.525,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.01/HOBE_HOBE_2.01_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
965,"2.02","HOBE",55.9839,9.1624,50,"0-0.05",0.025,2009,2015,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.02/HOBE_HOBE_2.02_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
966,"2.02","HOBE",55.9839,9.1624,50,"0-0.05",0.025,2013,2014,NA,0,2,"/home/xosto002/Beachelor_thesis/HOBE/2.02/HOBE_HOBE_2.02_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
967,"2.02","HOBE",55.9839,9.1624,50,"0.2-0.25",0.225,2009,2014,NA,0,6,"/home/xosto002/Beachelor_thesis/HOBE/2.02/HOBE_HOBE_2.02_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
968,"2.02","HOBE",55.9839,9.1624,50,"0.2-0.25",0.225,2013,2014,NA,0,2,"/home/xosto002/Beachelor_thesis/HOBE/2.02/HOBE_HOBE_2.02_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
969,"2.02","HOBE",55.9839,9.1624,50,"0.5-0.55",0.525,2009,2014,NA,0,6,"/home/xosto002/Beachelor_thesis/HOBE/2.02/HOBE_HOBE_2.02_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
970,"2.03","HOBE",55.9816,9.1526,53,"0-0.05",0.025,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.03/HOBE_HOBE_2.03_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
971,"2.03","HOBE",55.9816,9.1526,53,"0-0.05",0.025,2013,2016,NA,0,4,"/home/xosto002/Beachelor_thesis/HOBE/2.03/HOBE_HOBE_2.03_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
972,"2.03","HOBE",55.9816,9.1526,53,"0.2-0.25",0.225,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.03/HOBE_HOBE_2.03_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
973,"2.03","HOBE",55.9816,9.1526,53,"0.2-0.25",0.225,2013,2018,NA,0,6,"/home/xosto002/Beachelor_thesis/HOBE/2.03/HOBE_HOBE_2.03_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
974,"2.03","HOBE",55.9816,9.1526,53,"0.5-0.55",0.525,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.03/HOBE_HOBE_2.03_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
975,"2.04","HOBE",55.9759,9.0984,45,"0-0.05",0.025,2010,2019,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.04/HOBE_HOBE_2.04_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
976,"2.04","HOBE",55.9759,9.0984,45,"0-0.05",0.025,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/2.04/HOBE_HOBE_2.04_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
977,"2.04","HOBE",55.9759,9.0984,45,"0.2-0.25",0.225,2010,2019,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.04/HOBE_HOBE_2.04_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
978,"2.04","HOBE",55.9759,9.0984,45,"0.2-0.25",0.225,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/2.04/HOBE_HOBE_2.04_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
979,"2.04","HOBE",55.9759,9.0984,45,"0.5-0.55",0.525,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.04/HOBE_HOBE_2.04_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
980,"2.05","HOBE",55.9763,9.0967,46,"0-0.05",0.025,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.05/HOBE_HOBE_2.05_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
981,"2.05","HOBE",55.9763,9.0967,46,"0-0.05",0.025,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/2.05/HOBE_HOBE_2.05_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
982,"2.05","HOBE",55.9763,9.0967,46,"0.2-0.25",0.225,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.05/HOBE_HOBE_2.05_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
983,"2.05","HOBE",55.9763,9.0967,46,"0.2-0.25",0.225,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/2.05/HOBE_HOBE_2.05_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
984,"2.05","HOBE",55.9763,9.0967,46,"0.5-0.55",0.525,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.05/HOBE_HOBE_2.05_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
985,"2.06","HOBE",55.9785,9.0871,45,"0-0.05",0.025,2009,2011,NA,0,3,"/home/xosto002/Beachelor_thesis/HOBE/2.06/HOBE_HOBE_2.06_sm_0.000000_0.050000_Decagon-5TE_19500101_20241016.stm"
986,"2.06","HOBE",55.9785,9.0871,45,"0.2-0.25",0.225,2009,2011,NA,0,3,"/home/xosto002/Beachelor_thesis/HOBE/2.06/HOBE_HOBE_2.06_sm_0.200000_0.250000_Decagon-5TE_19500101_20241016.stm"
987,"2.06","HOBE",55.9785,9.0871,45,"0.5-0.55",0.525,2009,2011,NA,0,3,"/home/xosto002/Beachelor_thesis/HOBE/2.06/HOBE_HOBE_2.06_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
988,"2.06b","HOBE",55.9797,9.0817,43,"0-0.05",0.025,2011,2019,NA,0,9,"/home/xosto002/Beachelor_thesis/HOBE/2.06b/HOBE_HOBE_2.06b_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
989,"2.06b","HOBE",55.9797,9.0817,43,"0-0.05",0.025,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.06b/HOBE_HOBE_2.06b_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
990,"2.06b","HOBE",55.9797,9.0817,43,"0.2-0.25",0.225,2011,2019,NA,0,9,"/home/xosto002/Beachelor_thesis/HOBE/2.06b/HOBE_HOBE_2.06b_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
991,"2.06b","HOBE",55.9797,9.0817,43,"0.2-0.25",0.225,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.06b/HOBE_HOBE_2.06b_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
992,"2.06b","HOBE",55.9797,9.0817,43,"0.5-0.55",0.525,2011,2019,NA,0,9,"/home/xosto002/Beachelor_thesis/HOBE/2.06b/HOBE_HOBE_2.06b_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
993,"2.07","HOBE",55.9482,9.0337,41,"0-0.05",0.025,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.07/HOBE_HOBE_2.07_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
994,"2.07","HOBE",55.9482,9.0337,41,"0-0.05",0.025,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.07/HOBE_HOBE_2.07_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
995,"2.07","HOBE",55.9482,9.0337,41,"0.2-0.25",0.225,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.07/HOBE_HOBE_2.07_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
996,"2.07","HOBE",55.9482,9.0337,41,"0.2-0.25",0.225,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.07/HOBE_HOBE_2.07_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
997,"2.07","HOBE",55.9482,9.0337,41,"0.5-0.55",0.525,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.07/HOBE_HOBE_2.07_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
998,"2.08","HOBE",55.9398,9.0337,37,"0-0.05",0.025,2009,2012,NA,0,4,"/home/xosto002/Beachelor_thesis/HOBE/2.08/HOBE_HOBE_2.08_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
999,"2.08","HOBE",55.9398,9.0337,37,"0.2-0.25",0.225,2010,2012,NA,0,3,"/home/xosto002/Beachelor_thesis/HOBE/2.08/HOBE_HOBE_2.08_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
1000,"2.08","HOBE",55.9398,9.0337,37,"0.5-0.55",0.525,2009,2012,NA,0,4,"/home/xosto002/Beachelor_thesis/HOBE/2.08/HOBE_HOBE_2.08_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
1001,"2.08b","HOBE",55.9397,9.03146,38,"0-0.05",0.025,2012,2018,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.08b/HOBE_HOBE_2.08b_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
1002,"2.08b","HOBE",55.9397,9.03146,38,"0-0.05",0.025,2012,2018,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.08b/HOBE_HOBE_2.08b_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
1003,"2.08b","HOBE",55.9397,9.03146,38,"0.2-0.25",0.225,2012,2018,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.08b/HOBE_HOBE_2.08b_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
1004,"2.08b","HOBE",55.9397,9.03146,38,"0.2-0.25",0.225,2012,2018,"2015",14.2857142857143,6,"/home/xosto002/Beachelor_thesis/HOBE/2.08b/HOBE_HOBE_2.08b_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
1005,"2.08b","HOBE",55.9397,9.03146,38,"0.5-0.55",0.525,2012,2018,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.08b/HOBE_HOBE_2.08b_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
1006,"2.09","HOBE",55.9282,9.1153,73,"0-0.05",0.025,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.09/HOBE_HOBE_2.09_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
1007,"2.09","HOBE",55.9282,9.1153,73,"0-0.05",0.025,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.09/HOBE_HOBE_2.09_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
1008,"2.09","HOBE",55.9282,9.1153,73,"0.2-0.25",0.225,2010,2018,NA,0,9,"/home/xosto002/Beachelor_thesis/HOBE/2.09/HOBE_HOBE_2.09_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
1009,"2.09","HOBE",55.9282,9.1153,73,"0.2-0.25",0.225,2013,2018,NA,0,6,"/home/xosto002/Beachelor_thesis/HOBE/2.09/HOBE_HOBE_2.09_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
1010,"2.09","HOBE",55.9282,9.1153,73,"0.5-0.55",0.525,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.09/HOBE_HOBE_2.09_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
1011,"2.10","HOBE",55.9861,9.0907,44,"0-0.05",0.025,2010,2019,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.10/HOBE_HOBE_2.10_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
1012,"2.10","HOBE",55.9861,9.0907,44,"0-0.05",0.025,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.10/HOBE_HOBE_2.10_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
1013,"2.10","HOBE",55.9861,9.0907,44,"0-0.05",0.025,2010,2019,"2014, 2015",20,8,"/home/xosto002/Beachelor_thesis/HOBE/2.10/HOBE_HOBE_2.10_sm_0.000000_0.050000_Decagon-5TE-C_19500101_20241016.stm"
1014,"2.10","HOBE",55.9861,9.0907,44,"0.2-0.25",0.225,2010,2019,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.10/HOBE_HOBE_2.10_sm_0.200000_0.250000_Decagon-5TE_19500101_20241016.stm"
1015,"2.10","HOBE",55.9861,9.0907,44,"0.5-0.55",0.525,2010,2019,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/2.10/HOBE_HOBE_2.10_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
1016,"2.11","HOBE",55.9704,9.0225,40,"0-0.05",0.025,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.11/HOBE_HOBE_2.11_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
1017,"2.11","HOBE",55.9704,9.0225,40,"0-0.05",0.025,2013,2019,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/2.11/HOBE_HOBE_2.11_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
1018,"2.11","HOBE",55.9704,9.0225,40,"0-0.05",0.025,2010,2019,"2015",10,9,"/home/xosto002/Beachelor_thesis/HOBE/2.11/HOBE_HOBE_2.11_sm_0.000000_0.050000_Decagon-5TE-C_19500101_20241016.stm"
1019,"2.11","HOBE",55.9704,9.0225,40,"0.2-0.25",0.225,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.11/HOBE_HOBE_2.11_sm_0.200000_0.250000_Decagon-5TE_19500101_20241016.stm"
1020,"2.11","HOBE",55.9704,9.0225,40,"0.5-0.55",0.525,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/2.11/HOBE_HOBE_2.11_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
1021,"3.01","HOBE",55.8807,9.0142,52,"0-0.05",0.025,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/3.01/HOBE_HOBE_3.01_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
1022,"3.01","HOBE",55.8807,9.0142,52,"0-0.05",0.025,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/3.01/HOBE_HOBE_3.01_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
1023,"3.01","HOBE",55.8807,9.0142,52,"0.2-0.25",0.225,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/3.01/HOBE_HOBE_3.01_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
1024,"3.01","HOBE",55.8807,9.0142,52,"0.2-0.25",0.225,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/3.01/HOBE_HOBE_3.01_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
1025,"3.01","HOBE",55.8807,9.0142,52,"0.5-0.55",0.525,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/3.01/HOBE_HOBE_3.01_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
1026,"3.02","HOBE",55.9354,8.9221,28,"0-0.05",0.025,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/3.02/HOBE_HOBE_3.02_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
1027,"3.02","HOBE",55.9354,8.9221,28,"0-0.05",0.025,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/3.02/HOBE_HOBE_3.02_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
1028,"3.02","HOBE",55.9354,8.9221,28,"0.2-0.25",0.225,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/3.02/HOBE_HOBE_3.02_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
1029,"3.02","HOBE",55.9354,8.9221,28,"0.2-0.25",0.225,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/3.02/HOBE_HOBE_3.02_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
1030,"3.02","HOBE",55.9354,8.9221,28,"0.5-0.55",0.525,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/3.02/HOBE_HOBE_3.02_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
1031,"3.03","HOBE",55.9121,8.9462,34,"0-0.05",0.025,2009,2019,"2016, 2017",18.1818181818182,9,"/home/xosto002/Beachelor_thesis/HOBE/3.03/HOBE_HOBE_3.03_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
1032,"3.03","HOBE",55.9121,8.9462,34,"0-0.05",0.025,2013,2019,"2016, 2017",28.5714285714286,5,"/home/xosto002/Beachelor_thesis/HOBE/3.03/HOBE_HOBE_3.03_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
1033,"3.03","HOBE",55.9121,8.9462,34,"0.2-0.25",0.225,2009,2019,"2016, 2017",18.1818181818182,9,"/home/xosto002/Beachelor_thesis/HOBE/3.03/HOBE_HOBE_3.03_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
1034,"3.03","HOBE",55.9121,8.9462,34,"0.2-0.25",0.225,2013,2019,"2016, 2017",28.5714285714286,5,"/home/xosto002/Beachelor_thesis/HOBE/3.03/HOBE_HOBE_3.03_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
1035,"3.03","HOBE",55.9121,8.9462,34,"0.5-0.55",0.525,2009,2019,"2016, 2017",18.1818181818182,9,"/home/xosto002/Beachelor_thesis/HOBE/3.03/HOBE_HOBE_3.03_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
1036,"3.04","HOBE",55.9106,8.9357,30,"0-0.05",0.025,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/3.04/HOBE_HOBE_3.04_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
1037,"3.04","HOBE",55.9106,8.9357,30,"0-0.05",0.025,2012,2018,NA,0,7,"/home/xosto002/Beachelor_thesis/HOBE/3.04/HOBE_HOBE_3.04_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
1038,"3.04","HOBE",55.9106,8.9357,30,"0.2-0.25",0.225,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/3.04/HOBE_HOBE_3.04_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
1039,"3.04","HOBE",55.9106,8.9357,30,"0.2-0.25",0.225,2013,2018,NA,0,6,"/home/xosto002/Beachelor_thesis/HOBE/3.04/HOBE_HOBE_3.04_sm_0.200000_0.250000_Decagon-5TE-B_19500101_20241016.stm"
1040,"3.04","HOBE",55.9106,8.9357,30,"0.5-0.55",0.525,2009,2018,NA,0,10,"/home/xosto002/Beachelor_thesis/HOBE/3.04/HOBE_HOBE_3.04_sm_0.500000_0.550000_Decagon-5TE_19500101_20241016.stm"
1041,"3.05","HOBE",55.9025,8.9175,36,"0-0.05",0.025,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/3.05/HOBE_HOBE_3.05_sm_0.000000_0.050000_Decagon-5TE-A_19500101_20241016.stm"
1042,"3.05","HOBE",55.9025,8.9175,36,"0-0.05",0.025,2012,2019,NA,0,8,"/home/xosto002/Beachelor_thesis/HOBE/3.05/HOBE_HOBE_3.05_sm_0.000000_0.050000_Decagon-5TE-B_19500101_20241016.stm"
1043,"3.05","HOBE",55.9025,8.9175,36,"0.2-0.25",0.225,2009,2019,NA,0,11,"/home/xosto002/Beachelor_thesis/HOBE/3.05/HOBE_HOBE_3.05_sm_0.200000_0.250000_Decagon-5TE-A_19500101_20241016.stm"
